"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @joeybangkokboy: เห้ยๆ เดอะว้อยส์7 ฉายวันแรกคืนนี้2ทุ่ม15 pptv ช่อง36 นะแก #Thevoice #ThevoiceTH",FALSE,0,NA,2018-11-20 13:53:15,FALSE,NA,"1064879348673474560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Richa_me24",738,TRUE,FALSE,NA,NA
"Love these three shows. They redeem reality TV. #DWTS #SYTYCD #TheVoice https://t.co/TA66qE9Bjv",FALSE,5,NA,2018-11-20 13:52:49,FALSE,NA,"1064879239013548032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jodys_Journey",0,FALSE,FALSE,NA,NA
"Sobre o #TheVoice de ontem, algumas coisas ficaram bem claras pro resto da season
- A produção tá interferindo mais… https://t.co/XziS5BR8vX",FALSE,0,NA,2018-11-20 13:51:03,TRUE,NA,"1064878792689238018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","celebriludido",0,FALSE,FALSE,NA,NA
"RT @joeybangkokboy: เห้ยๆ เดอะว้อยส์7 ฉายวันแรกคืนนี้2ทุ่ม15 pptv ช่อง36 นะแก #Thevoice #ThevoiceTH",FALSE,0,NA,2018-11-20 13:50:44,FALSE,NA,"1064878712980553730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jinnie_lade",738,TRUE,FALSE,NA,NA
"RT @Choukette75: Toujours effarée par les #audiences ! Si comme moi vous n'avez JAMAIS JAMAIS regardé #TheVoice #LEDLP  #danseaveclesstars…",FALSE,0,NA,2018-11-20 13:50:43,FALSE,NA,"1064878707821694976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LatouryGermain",51,TRUE,FALSE,NA,NA
"RT @Choukette75: Toujours effarée par les #audiences ! Si comme moi vous n'avez JAMAIS JAMAIS regardé #TheVoice #LEDLP  #danseaveclesstars…",FALSE,0,NA,2018-11-20 13:47:37,FALSE,NA,"1064877928293515264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TransfoMacron",51,TRUE,FALSE,NA,NA
"TV PICKS (11/20/18)

BROADCAST:
@ABCNetwork - #TheKidsAreAlright &amp; #TheRookie
@CBS - #NCIS &amp; #FBI
@NBC - #TheVoice… https://t.co/8RQENtlwGi",FALSE,1,NA,2018-11-20 13:46:44,TRUE,NA,"1064877705307525121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TVTracksRadio",0,FALSE,FALSE,NA,NA
"RT @TalentRecap: Could Team @blakeshelton's @kirkJay7 be the first African American country singer to win @NBCTheVoice? ABSOLUTELY 👏 See wh…",FALSE,0,NA,2018-11-20 13:45:06,FALSE,NA,"1064877294060109825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AnnieLeeShan",15,TRUE,FALSE,NA,NA
"RT @TalentRecap: Could Team @blakeshelton's @kirkJay7 be the first African American country singer to win @NBCTheVoice? ABSOLUTELY 👏 See wh…",FALSE,0,NA,2018-11-20 13:42:32,FALSE,NA,"1064876648829542400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carmeng0928",15,TRUE,FALSE,NA,NA
"RT @PHES3rdgrade: Happening now! Top 13 Live Show! Please vote for Reagan! @imreaganstrange #thevoice #TeamDCS #alwayswillbeacenterhillmust…",FALSE,0,NA,2018-11-20 13:36:25,FALSE,NA,"1064875108907536384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USM96jl",2,TRUE,FALSE,NA,NA
"Whooooooaaaa!!! @LynneaMoorer was my fave on top 13 performances
She is the black horse 👏🏻👏🏻👏🏻
#TeamKelly #TheVoice",FALSE,1,NA,2018-11-20 13:36:19,FALSE,NA,"1064875084492365830",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThyaLengkey",0,FALSE,FALSE,NA,NA
"`WATCH: #TheVoice season 15 ep 16 'Live Top 24 Eliminations' [full ep] https://t.co/8RKUMraG7O via @zamzhinga",FALSE,0,NA,2018-11-20 13:36:13,FALSE,NA,"1064875060027158528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZamZhinga",0,FALSE,FALSE,NA,NA
"RT @SandyReddMusic: My heart goes out to the families who lost their loved ones in the tragic shooting at Mercy Hospital in Chicago tonight…",FALSE,0,NA,2018-11-20 13:36:05,FALSE,NA,"1064875025893916672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NevvonDennis",55,TRUE,FALSE,NA,NA
"RT @kelly_clarkson: #theVoice @nbcthevoice 
✨
Mua: @gloglomakeup 
Hair: @RobertRamosProd 
Stylist: @cdicelove13 
Photo: @weisseubanks
Nails…",FALSE,0,NA,2018-11-20 13:35:34,FALSE,NA,"1064874897015476225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4kelly_clarkson",286,TRUE,FALSE,NA,NA
"This certain #ComebackStage artist singing an @ArianaGrande song is so painful to watch! 🤦🏻‍♂️ @karlmikel15 #TheVoice",FALSE,1,NA,2018-11-20 13:34:58,FALSE,NA,"1064874747991797768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","koswords23",0,FALSE,FALSE,NA,NA
"@nm9139 @madShana @Cricket6 @Fridaygirl1969 @enelra5 @leilahlowe @pm3900 @ThePhightins33 @davisis1 He’s good. I lik… https://t.co/Gl0YQ4GZRh",FALSE,2,"nm9139",2018-11-20 13:28:24,TRUE,"1064727455137783808","1064873093322235904","67735531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannadjh",0,FALSE,FALSE,NA,NA
"RT @Choukette75: Toujours effarée par les #audiences ! Si comme moi vous n'avez JAMAIS JAMAIS regardé #TheVoice #LEDLP  #danseaveclesstars…",FALSE,0,NA,2018-11-20 13:27:09,FALSE,NA,"1064872777361039360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamylune",51,TRUE,FALSE,NA,NA
"RT @kirkJay7: It’s almost time again!! Vote Kirk Jay❤️❤️❤️ #TheVoice https://t.co/5znvy5KkTI",FALSE,0,NA,2018-11-20 13:26:45,FALSE,NA,"1064872677909901314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mekasaine37",155,TRUE,FALSE,NA,NA
"Oh, Kameron and Radha. 😢 #TheVoice",FALSE,0,NA,2018-11-20 13:24:44,FALSE,NA,"1064872169082101762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","koswords23",0,FALSE,FALSE,NA,NA
"RT @DoMiNoGiRlZ: Season finale of @DancingABC #DWTS, @NBCTheVoice #TheVoice &amp; #LongIslandMedium!!! @Theresacaputo #DWTS #DWTSFinale #dwtsfi…",FALSE,0,NA,2018-11-20 13:24:39,FALSE,NA,"1064872150069325824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DDebroy84",1,TRUE,FALSE,NA,NA
"#TeamAdam  #VoiceTop13 #TheVoice @AppleMusic",FALSE,0,NA,2018-11-20 13:22:36,FALSE,NA,"1064871632576098307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kovacslevine",0,FALSE,FALSE,NA,NA
"RT @davefenleyfans: ""I don't think you're hard to love. I love the hell outta you."" -@blakeshelton
 
RT IF YOU AGREE!
@davefenley @leebrice…",FALSE,0,NA,2018-11-20 13:21:33,FALSE,NA,"1064871370138497024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WiltyRachel",65,TRUE,FALSE,NA,NA
"RT @Choukette75: Toujours effarée par les #audiences ! Si comme moi vous n'avez JAMAIS JAMAIS regardé #TheVoice #LEDLP  #danseaveclesstars…",FALSE,0,NA,2018-11-20 13:20:32,FALSE,NA,"1064871114302734336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pti_gars",51,TRUE,FALSE,NA,NA
"RT @LouvetSimon: #GiletsJaunes près de #Rouen : ce que vous n'entendrez jamais dans #TheVoice, c'est un duo gilet jaune / routier letton po…",FALSE,0,NA,2018-11-20 13:20:19,FALSE,NA,"1064871058900246528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Olibrius45",4,TRUE,FALSE,NA,NA
"Guess who I met... @brandon_showell 🤗 #fangirlmoment #omg #ramseysings #thevoice #PIMP2018 #IRiseUp 
•
📸: blive_pho… https://t.co/vPMzjav9eH",FALSE,0,NA,2018-11-20 13:18:20,TRUE,NA,"1064870559899619328",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RamseySings",0,FALSE,FALSE,NA,NA
"RT @Maroon5HQ: Here’s how to help #TeamAdam on tonight’s #VoiceTop13. #TheVoice @AppleMusic https://t.co/4Xfz5ez7Tw",FALSE,0,NA,2018-11-20 13:15:34,FALSE,NA,"1064869865134141440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","softmaroon5",8,TRUE,FALSE,NA,NA
"RT @kelly_clarkson: #theVoice @nbcthevoice 
✨
Mua: @gloglomakeup 
Hair: @RobertRamosProd 
Stylist: @cdicelove13 
Photo: @weisseubanks
Nails…",FALSE,0,NA,2018-11-20 13:12:03,FALSE,NA,"1064868980387692544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DJEBBARASMA1",286,TRUE,FALSE,NA,NA
"RT @Choukette75: Toujours effarée par les #audiences ! Si comme moi vous n'avez JAMAIS JAMAIS regardé #TheVoice #LEDLP  #danseaveclesstars…",FALSE,0,NA,2018-11-20 13:11:55,FALSE,NA,"1064868946615197697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiacomoniP",51,TRUE,FALSE,NA,NA
"Je regarde #TheVoice. Je ne peux rien pour vous. Ni même pour moi-même... https://t.co/RtHQa9A6pv",FALSE,0,NA,2018-11-20 13:08:33,FALSE,NA,"1064868098178801664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YvesDeschamps11",0,FALSE,FALSE,NA,NA
"RT @kelly_clarkson: #theVoice @nbcthevoice 
✨
Mua: @gloglomakeup 
Hair: @RobertRamosProd 
Stylist: @cdicelove13 
Photo: @weisseubanks
Nails…",FALSE,0,NA,2018-11-20 13:03:50,FALSE,NA,"1064866910867779586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolelynn7",286,TRUE,FALSE,NA,NA
"RT @kelly_clarkson: #theVoice @nbcthevoice 
✨
Mua: @gloglomakeup 
Hair: @RobertRamosProd 
Stylist: @cdicelove13 
Photo: @weisseubanks
Nails…",FALSE,0,NA,2018-11-20 13:02:44,FALSE,NA,"1064866633603317760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VitaQuinn3",286,TRUE,FALSE,NA,NA
"RT @kelly_clarkson: #theVoice @nbcthevoice 
✨
Mua: @gloglomakeup 
Hair: @RobertRamosProd 
Stylist: @cdicelove13 
Photo: @weisseubanks
Nails…",FALSE,0,NA,2018-11-20 13:02:40,FALSE,NA,"1064866618059227137",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Chowjudy12",286,TRUE,FALSE,NA,NA
"Team Chris Kroeze 🤟💪 #TheVoice",FALSE,0,NA,2018-11-20 12:59:04,FALSE,NA,"1064865709430255618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maykel_lansz",0,FALSE,FALSE,NA,NA
"@NBCTheVoice I need to know who's performing ? #TheVoice",FALSE,0,"NBCTheVoice",2018-11-20 12:56:46,FALSE,"1064850894976634882","1064865133376073728","216444984","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_nonsense_fans",0,FALSE,FALSE,NA,NA
"Go Team Adam !!! Who's performing #TheVoice https://t.co/DEuyKjheqg",FALSE,0,NA,2018-11-20 12:55:59,FALSE,NA,"1064864934645784576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_nonsense_fans",0,FALSE,FALSE,NA,NA
"Vous pensez qu’un jour je devrais tenter ma chance à #thevoice ? https://t.co/T5SwqdwejA #music",FALSE,0,NA,2018-11-20 12:54:43,FALSE,NA,"1064864618059841536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_RDW_",0,FALSE,FALSE,NA,NA
"RT @voiceofuche: If a guy does something for a girl he wants to have sex with her as some sort of compensation
What a pity!
Ladies courtesy…",FALSE,0,NA,2018-11-20 12:54:40,FALSE,NA,"1064864604659036160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anievince",19,TRUE,FALSE,NA,NA
"RT @fredo_frite: Fin de #tournage 5/6 (jour4) vers 2h cette nuit. @Sopranopsy4 
remercie @pascalguix devant tout le public présent pour son…",FALSE,0,NA,2018-11-20 12:52:49,FALSE,NA,"1064864139980537856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","france7885_",9,TRUE,FALSE,NA,NA
"Kelly Clarkson Shows Off Recent Weight Loss In New Photo. Kelly showed off her curves at 'The Voice'.  #TheVoice… https://t.co/ttwMgnsERA",FALSE,0,NA,2018-11-20 12:52:02,TRUE,NA,"1064863939450818560",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","IQShowbiz",0,FALSE,FALSE,NA,NA
"For the love of god is there anyone who can buy me this song? I’m fucking in love with it but here in Brazil is not… https://t.co/CYDl2wNutD",FALSE,0,NA,2018-11-20 12:51:19,TRUE,NA,"1064863759322230784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eugabrielissima",0,FALSE,FALSE,NA,NA
"RT @Choukette75: Toujours effarée par les #audiences ! Si comme moi vous n'avez JAMAIS JAMAIS regardé #TheVoice #LEDLP  #danseaveclesstars…",FALSE,0,NA,2018-11-20 12:49:18,FALSE,NA,"1064863254911037440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","superpado",51,TRUE,FALSE,NA,NA
"@NBCTheVoice @tykejames_ @bryanadams Hope @bryanadams will notice @tykejames_  performance.
#TheVoice",FALSE,0,"NBCTheVoice",2018-11-20 12:48:46,FALSE,"1064693765128867840","1064863118377988096","216444984","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ginamaree1031",0,FALSE,FALSE,NA,NA
"RT @daemceekmh: Fire 🔥🔥🔥 album is OUTNOW IBILE MUGABE”.. Won kpè é #thevoice.. #Repost @cdqolowo with get_repost
・・・
IBiLé Mugabe Album (th…",FALSE,0,NA,2018-11-20 12:47:55,FALSE,NA,"1064862906523820032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdqolowo",2,TRUE,FALSE,NA,NA
"กูเชียร์เฮียทุกซีซั่น #TheVoice  #thevoicethailand",FALSE,0,NA,2018-11-20 12:47:47,FALSE,NA,"1064862873074069509",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mokrinnnn",0,FALSE,FALSE,NA,NA
"RT @I_AmShe__: @NBCTheVoice @kirkJay7 @lonestarband I think I know who’s going to win The Voice. He is so fine😍 #VoiceTop13 #TheVoice",FALSE,0,NA,2018-11-20 12:47:47,FALSE,NA,"1064862869982978050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VitaQuinn3",1,TRUE,FALSE,NA,NA
"RT @irene_lovemika: Storie di #TheVoice e di freddo e gelo😅
Grazie amiche ❤ grazie come sempre @mikasounds ❤ https://t.co/2pIhaw8Smq",FALSE,0,NA,2018-11-20 12:47:31,FALSE,NA,"1064862803557785601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GabryB74",2,TRUE,FALSE,NA,NA
"RT @blakesgwen: kirk is the only artist that i can actually feel the emotion when he sings #TheVoice",FALSE,0,NA,2018-11-20 12:45:46,FALSE,NA,"1064862366108721154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sherylalgoria",6,TRUE,FALSE,NA,NA
"RT @Choukette75: Toujours effarée par les #audiences ! Si comme moi vous n'avez JAMAIS JAMAIS regardé #TheVoice #LEDLP  #danseaveclesstars…",FALSE,0,NA,2018-11-20 12:44:31,FALSE,NA,"1064862050990608384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PascaleGpma",51,TRUE,FALSE,NA,NA
"RT @mars0179: @imkennedyholmes @NBCTheVoice Kennedy Holmes .. she got this 🎶🎶👏👏👏 there will be no one like #whitneyhouston but this girl gi…",FALSE,0,NA,2018-11-20 12:44:30,FALSE,NA,"1064862043629592576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vote_KennedyH",1,TRUE,FALSE,NA,NA
"RT @Carmeng0928: @NBCTheVoice @kirkJay7 @lonestarband Of course I am voting for @kirkJay7 I Got goosebumps all through the song for the fir…",FALSE,0,NA,2018-11-20 12:44:21,FALSE,NA,"1064862008028397568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VitaQuinn3",4,TRUE,FALSE,NA,NA
"RT @kelly_clarkson: #theVoice @nbcthevoice 
✨
Mua: @gloglomakeup 
Hair: @RobertRamosProd 
Stylist: @cdicelove13 
Photo: @weisseubanks
Nails…",FALSE,0,NA,2018-11-20 12:42:26,FALSE,NA,"1064861526627098624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KathySmaffy",286,TRUE,FALSE,NA,NA
"RT @joeybangkokboy: เห้ยๆ เดอะว้อยส์7 ฉายวันแรกคืนนี้2ทุ่ม15 pptv ช่อง36 นะแก #Thevoice #ThevoiceTH",FALSE,0,NA,2018-11-20 12:37:26,FALSE,NA,"1064860266825900032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4bR7L1zBPb1xkgJ",738,TRUE,FALSE,NA,NA
"RT @Laura1375: I’m Already There (The Voice Performance) by Kirk Jay is #1 on iTunes The Voice Chart. https://t.co/QRxafWl8DV #TheVoice",FALSE,0,NA,2018-11-20 12:36:48,FALSE,NA,"1064860107467644928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tf0620",3,TRUE,FALSE,NA,NA
"RT @TalentRecap: Could Team @blakeshelton's @kirkJay7 be the first African American country singer to win @NBCTheVoice? ABSOLUTELY 👏 See wh…",FALSE,0,NA,2018-11-20 12:36:44,FALSE,NA,"1064860091889913856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeccaalpert1",15,TRUE,FALSE,NA,NA
"RT @kelly_clarkson: #theVoice @nbcthevoice 
✨
Mua: @gloglomakeup 
Hair: @RobertRamosProd 
Stylist: @cdicelove13 
Photo: @weisseubanks
Nails…",FALSE,0,NA,2018-11-20 12:36:33,FALSE,NA,"1064860043366010880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoHanno97134106",286,TRUE,FALSE,NA,NA
"RT @MatthieuGrelier: #TheVoice 2019 : le 4eme jour d’Auditions à l’aveugle est tourné ! Grosse saison en cours :) #Hâte @nikosaliagas https…",FALSE,0,NA,2018-11-20 12:36:04,FALSE,NA,"1064859924478472192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Devos_Isa",24,TRUE,FALSE,NA,NA
"@NBCTheVoice @kirkJay7 @lonestarband I know you dedicated this son to your mother @kirkJay7 and surely made her so… https://t.co/4mLTJLfwHS",FALSE,0,"NBCTheVoice",2018-11-20 12:34:21,TRUE,"1064721771851505664","1064859490074406913","216444984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carmeng0928",0,FALSE,FALSE,NA,NA
"RT @Gottwurfltnicht: Kirk is Blake’s sure shot this season! He’s really good. #teamblake #thevoice",FALSE,0,NA,2018-11-20 12:31:04,FALSE,NA,"1064858666652901378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sherylalgoria",7,TRUE,FALSE,NA,NA
