"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@IAMJHUD #TheVoice Kennedy is on fire",FALSE,0,"IAMJHUD",2018-11-28 18:07:12,FALSE,NA,"1067842358295724032","33990291","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarineLareau",0,FALSE,FALSE,NA,NA
"@kelly_clarkson #TheVoice",FALSE,0,"kelly_clarkson",2018-11-28 18:06:38,FALSE,NA,"1067842216633208834","23690344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Terlynn11",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 18:06:22,FALSE,NA,"1067842147418812416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexanderluggya",336,TRUE,FALSE,NA,NA
"Matt Buckler: Another Joye ride on ‘The Voice’ #MattBuckler #Airtime #opinion #TheVoice #KymberliJoye #WindsorCT… https://t.co/cpdPufAw51",FALSE,0,NA,2018-11-28 18:02:13,TRUE,NA,"1067841103573901313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JournalInquirer",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 18:00:06,FALSE,NA,"1067840570029162496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sharlhorton",122,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 17:58:00,FALSE,NA,"1067840042587090945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ron_buddha_6669",336,TRUE,FALSE,NA,NA
"#TheVoice should now be called ""The Votes."" Just sayin. #deandreinbottomtwoWTF",FALSE,0,NA,2018-11-28 17:57:42,FALSE,NA,"1067839968024743936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ready2swear",0,FALSE,FALSE,NA,NA
"@LynneaMoorer @kelly_clarkson Sorry to see you go from #TheVoice but you are still awesome! Keep up the good work!… https://t.co/WhNh1lusAp",FALSE,0,"LynneaMoorer",2018-11-28 17:54:36,TRUE,"1067663017347674114","1067839188970717185","878490450453078016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","txtambow",0,FALSE,FALSE,NA,NA
"#Bts The #holyspirit was moving on #thevoice stage....🙏🏽 @kymberlijoye each take kept getting more and more amazing. https://t.co/wcyWxhGXOI",FALSE,0,NA,2018-11-28 17:53:53,FALSE,NA,"1067839007243943936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HiHatOfficial",0,FALSE,FALSE,NA,NA
"@kelly_clarkson #TheVoice great night last night!! Good job!",FALSE,0,"kelly_clarkson",2018-11-28 17:52:23,FALSE,NA,"1067838628313931776","23690344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoofJeramy",0,FALSE,FALSE,NA,NA
"Omg this season is incredible. There are some amazing talent. Kennedy and Sara Grace girls I am rooting for you. Th… https://t.co/DvmXse71QW",FALSE,0,NA,2018-11-28 17:51:11,TRUE,NA,"1067838328651735041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshleyLJohnson5",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice last night was awesome! Congratulations on full team moving forward.",FALSE,0,"blakeshelton",2018-11-28 17:50:09,FALSE,NA,"1067838068932128769","14920785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoofJeramy",0,FALSE,FALSE,NA,NA
"@kelly_clarkson #TheVoice",FALSE,0,"kelly_clarkson",2018-11-28 17:49:54,FALSE,NA,"1067838004767543296","23690344","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Corinne50268841",0,FALSE,FALSE,NA,NA
"RT @NBCVoicePolls: Which team gave the best performances at yesterday's #VoiceTop11?

@NBCTheVoice  @adamlevine @kelly_clarkson @IAMJHUD @b…",FALSE,0,NA,2018-11-28 17:49:39,FALSE,NA,"1067837943266582528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TammyDawes6",16,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 17:49:10,FALSE,NA,"1067837818599337985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shay4short",336,TRUE,FALSE,NA,NA
"RT @sergulumm: Sessiz sessiz çığlıklar içindeyim
Her yanım acı her yanım kederdeyim...
.
.
#SERGÜLÜM
#HerSözümSen
#sergulumfan #istanbul
#m…",FALSE,0,NA,2018-11-28 17:46:44,FALSE,NA,"1067837208521056256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","znur62923744",2,TRUE,FALSE,NA,NA
"RT @caireesa: So I was watching #TheVoice  with my mom &amp; it cut for the first commerial break I screamed with excitment OMG &amp; jumped around…",FALSE,0,NA,2018-11-28 17:46:36,FALSE,NA,"1067837175302021120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SecondAct",1,TRUE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 17:46:13,FALSE,NA,"1067837078606675969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","979Jamz",122,TRUE,FALSE,NA,NA
"OMG girl I love you and this is a hard show to watch cause all your girls are amazing. I wish I could see them all… https://t.co/7jiMiHEaiP",FALSE,0,NA,2018-11-28 17:46:13,TRUE,NA,"1067837077012660224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AshleyLJohnson5",0,FALSE,FALSE,NA,NA
"#ettajames #atlast #coachingvocal by #alaindamien #elitemusic #noplp #thevoice #chant https://t.co/FX0zYThjwZ",FALSE,0,NA,2018-11-28 17:45:21,FALSE,NA,"1067836861689798657",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","alaindamien",0,FALSE,FALSE,NA,NA
"RT @Rashtagmedia: 😵 Vous êtes impressionnés aussi ?? #TheVoice https://t.co/E8kLSUmmlj",FALSE,0,NA,2018-11-28 17:44:23,FALSE,NA,"1067836616599896065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SafSB1",1,TRUE,FALSE,NA,NA
"How amazing was @BrynnCartelli at the Boston Tree Lighting last night? #incredible #thevoice #bostonTreeLighting https://t.co/bFGC8zfiMv",FALSE,0,NA,2018-11-28 17:43:03,FALSE,NA,"1067836282372595712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","American_Rhino1",0,FALSE,FALSE,NA,NA
"@NBCTheVoice @adamlevine I’m praying @deandreknico is voted through straight til the end, he has #TheVoice",FALSE,0,"NBCTheVoice",2018-11-28 17:42:30,FALSE,NA,"1067836142291222529","216444984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeTeAime_Tori",0,FALSE,FALSE,NA,NA
"😵 Vous êtes impressionnés aussi ?? #TheVoice https://t.co/E8kLSUmmlj",FALSE,2,NA,2018-11-28 17:42:26,FALSE,NA,"1067836126071848960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rashtagmedia",1,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 17:41:42,FALSE,NA,"1067835940050268160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CourtStClair",122,TRUE,FALSE,NA,NA
"I love seeing how caring and supportive @kelly_clarkson is of all the contestants and even the other judges perform… https://t.co/sjz5V4I45f",FALSE,0,NA,2018-11-28 17:41:10,TRUE,NA,"1067835805123706880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KCMomSaysImFine",0,FALSE,FALSE,NA,NA
"#CountryMusic Now: Florida Georgia Line 
 This Is How We Roll https://t.co/LCG38jpO99 #Billboard #cma https://t.co/C4aGA5HK7P #TheVoice",FALSE,0,NA,2018-11-28 17:38:15,FALSE,NA,"1067835073951608832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CyberManin",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice",FALSE,0,"blakeshelton",2018-11-28 17:38:10,FALSE,NA,"1067835052396969984","14920785","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MoseidWilliam",0,FALSE,FALSE,NA,NA
"RT @duracelqc: @SenSanders @NoFascistLies #TheBern no doubt you know Saudi are Sunni's Muslim, Saddam and #ISIS are the same. Killing women…",FALSE,0,NA,2018-11-28 17:37:20,FALSE,NA,"1067834844128796672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntonyPugh11",3,TRUE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 17:36:47,FALSE,NA,"1067834704873742336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nathanlock2000",122,TRUE,FALSE,NA,NA
"#TheVoice JHud team is where it's at. Magnificent!💕",FALSE,0,NA,2018-11-28 17:36:04,FALSE,NA,"1067834522656534528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chelsea_rae_k",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice

Getting a little shakey about the winner this season",FALSE,0,"blakeshelton",2018-11-28 17:34:30,FALSE,NA,"1067834127574011911","14920785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","14Truthk",0,FALSE,FALSE,NA,NA
"@adamlevine #TheVoice

Getting a little shakey about the winner this season",FALSE,0,"adamlevine",2018-11-28 17:34:17,FALSE,NA,"1067834075971575808","58528137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","14Truthk",0,FALSE,FALSE,NA,NA
"@IAMJHUD #TheVoice

Getting a little shakey about the winner this season",FALSE,0,"IAMJHUD",2018-11-28 17:34:08,FALSE,NA,"1067834038721933312","33990291","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","14Truthk",0,FALSE,FALSE,NA,NA
"@kelly_clarkson #TheVoice

Getting a little shakey about the winner this season",FALSE,0,"kelly_clarkson",2018-11-28 17:33:59,FALSE,NA,"1067833997886140421","23690344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","14Truthk",0,FALSE,FALSE,NA,NA
"RT @tyefam2003: @blakeshelton #TheVoice  even though there is amazing talent on the Voice,  Kirk Jay is the ONLY singer that makes me tear…",FALSE,0,NA,2018-11-28 17:33:16,FALSE,NA,"1067833819414310913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patticake00",1,TRUE,FALSE,NA,NA
"About last night...#TheVoice, #TheFlash, #TheRookie &amp; more: https://t.co/jjBldGWVPl #TheConners #SplittingUpTogether",FALSE,0,NA,2018-11-28 17:32:50,FALSE,NA,"1067833710245027840",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GiveMeMyRemote",0,FALSE,FALSE,NA,NA
"RT @duracelqc: @SenSanders @NoFascistLies #TheBern no doubt you know Saudi are Sunni's Muslim, Saddam and #ISIS are the same. Killing women…",FALSE,0,NA,2018-11-28 17:30:07,FALSE,NA,"1067833027886145537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EatsTreats",3,TRUE,FALSE,NA,NA
"RT @minasaywhat: Interview: @MariahCarey Talks Being The Pioneer To Feature Hip Hop Artists On Pop Songs, Glitter Going #1, Being On #TheVo…",FALSE,0,NA,2018-11-28 17:29:48,FALSE,NA,"1067832944889196544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jam_0129",215,TRUE,FALSE,NA,NA
"@NBCTheVoice I straight up laughed what at @CarsonDaly said Reagan Strange was the most streamed artist of that wee… https://t.co/GlzrFtSjg4",FALSE,0,"NBCTheVoice",2018-11-28 17:26:16,TRUE,NA,"1067832055717756929","216444984","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBadassNinja",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 17:25:41,FALSE,NA,"1067831909735194630",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HollowayCamella",122,TRUE,FALSE,NA,NA
"Hasta las 16:30hs TDB X @radiocity945 
https://t.co/EbTupUMwVv
#love #fashion #Happy #selfie #Life #fun #friends … https://t.co/QVbwELEyNs",FALSE,0,NA,2018-11-28 17:25:17,TRUE,NA,"1067831810569134080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ManuLaVozOk",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 17:24:53,FALSE,NA,"1067831710077911041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","txpush",336,TRUE,FALSE,NA,NA
"Kymberli Joye was number 1 on apple music during the top 11 not Reagan Strange #TheVoice. https://t.co/xGxNel056M",FALSE,0,NA,2018-11-28 17:24:49,FALSE,NA,"1067831692684013568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBadassNinja",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 17:24:36,FALSE,NA,"1067831636371357697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeremyAschbren1",122,TRUE,FALSE,NA,NA
"Kymberli Joye was number 1 on apple music during the top 11 not Reagan Strange #TheVoice https://t.co/MtM03QHEYM",FALSE,0,NA,2018-11-28 17:24:25,FALSE,NA,"1067831590875619328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBadassNinja",0,FALSE,FALSE,NA,NA
"Kymberli Joye was number 1 on apple music during the top 11 not Reagan Strange. #TheVoice. https://t.co/p0Ykq84ZDk",FALSE,0,NA,2018-11-28 17:24:07,FALSE,NA,"1067831517534052353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBadassNinja",0,FALSE,FALSE,NA,NA
"You're doing great@blakeshelton #TheVoice",FALSE,0,NA,2018-11-28 17:23:46,FALSE,NA,"1067831427973160971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherryS50896397",0,FALSE,FALSE,NA,NA
"You're doing great@adamlevine #TheVoice",FALSE,0,NA,2018-11-28 17:23:38,FALSE,NA,"1067831396385898496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherryS50896397",0,FALSE,FALSE,NA,NA
"You're doing great@IAMJHUD #TheVoice",FALSE,0,NA,2018-11-28 17:23:31,FALSE,NA,"1067831364463022082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherryS50896397",0,FALSE,FALSE,NA,NA
"You're doing great@kelly_clarkson #TheVoice",FALSE,0,NA,2018-11-28 17:23:22,FALSE,NA,"1067831329516081158",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherryS50896397",0,FALSE,FALSE,NA,NA
"RT @NBCTheVoice: It’s always a “Dixieland Delight” when #TeamBlake joins Coach @BlakeShelton to take the #TheVoice stage by storm!🤗",FALSE,0,NA,2018-11-28 17:23:17,FALSE,NA,"1067831308150349825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuleahHollings1",154,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 17:21:55,FALSE,NA,"1067830964473212928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","renzolbj23",336,TRUE,FALSE,NA,NA
"RT @aewarren3: Memphis-native @imreaganstrange is advancing on #TheVoice https://t.co/MpfywnR6Ti",FALSE,0,NA,2018-11-28 17:21:12,FALSE,NA,"1067830783845572610",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katiefretland",3,TRUE,FALSE,NA,NA
"RT @duracelqc: @SenSanders @NoFascistLies #TheBern no doubt you know Saudi are Sunni's Muslim, Saddam and #ISIS are the same. Killing women…",FALSE,0,NA,2018-11-28 17:20:25,FALSE,NA,"1067830586528665601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NoFascistLies",3,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 17:18:12,FALSE,NA,"1067830028178780160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RameyRivers64",336,TRUE,FALSE,NA,NA
"RT @dndiegonogueira: Gravaram aquele video em homenagem aos técnicos do #TheVoice . @ClaudiaLeitte ganhou depoimento de Márcio Pedreira e o…",FALSE,0,NA,2018-11-28 17:17:25,FALSE,NA,"1067829831499419653",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Olliveira_Milla",9,TRUE,FALSE,NA,NA
"@kelly_clarkson #TheVoice  Hi Kelly!",FALSE,0,"kelly_clarkson",2018-11-28 17:16:39,FALSE,NA,"1067829636397056000","23690344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","journalistk",0,FALSE,FALSE,NA,NA
"Great show. Hope your team wins. @blakeshelton #TheVoice",FALSE,0,NA,2018-11-28 17:16:05,FALSE,NA,"1067829493266595841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomas96953004",0,FALSE,FALSE,NA,NA
"@SenSanders @NoFascistLies #TheBern no doubt you know Saudi are Sunni's Muslim, Saddam and #ISIS are the same. Kill… https://t.co/W4gbHEzF3E",FALSE,1,"SenSanders",2018-11-28 17:14:23,TRUE,"1067802825529483264","1067829066449989632","29442313","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","duracelqc",3,FALSE,FALSE,NA,NA
"RT @imyarabis1316: look who is in the top 10 👏👏
that is my  😍❤❤❤❤ @officialchevel @NBCTheVoice @kelly_clarkson #TeamKelly #TeamChevel #TheV…",FALSE,0,NA,2018-11-28 17:14:01,FALSE,NA,"1067828975769137152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ltsBrittanyBtch",17,TRUE,FALSE,NA,NA
"I'm so sorry about Linea! I had my whole lil town of 256 voting for her. I'm just so sorry she's not in the fin ale… https://t.co/x5yvn6HhYI",FALSE,0,NA,2018-11-28 17:13:17,TRUE,NA,"1067828790707941376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GinaDay61799760",0,FALSE,FALSE,NA,NA
"Adam Levine protests 'The Voice' results: 'I don't know how we got to this point' https://t.co/gz6jT3XShp … There a… https://t.co/E3FTIjAiA7",FALSE,0,NA,2018-11-28 17:13:02,TRUE,NA,"1067828726887460864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanj357",0,FALSE,FALSE,NA,NA
"Some thoughts about last night's TV: https://t.co/94ckEuFLCN #TheVoice #TheConners #TheFlash #SplittingUpTogether #TheRookie",FALSE,1,NA,2018-11-28 17:09:30,FALSE,NA,"1067827837392973824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marisaroffman",0,FALSE,FALSE,NA,NA
"#USTVRatings📺 Nov 27th @nbc 

#TheVoice 1.5/9.45m (8pm)
#ThisIsUs 2/8.91m (9pm)
#NewAmsterdam 1.1/6.29m (10pm)",FALSE,1,NA,2018-11-28 17:07:21,FALSE,NA,"1067827294981509125",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TVRatingsNOW",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 17:06:34,FALSE,NA,"1067827098662912000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CindySi08104662",336,TRUE,FALSE,NA,NA
"In Depth: #TheVoice #ThisIsUs #NewAmsterdam all rate well, lineup not likely to change Fall 2019.  #TheVillage like… https://t.co/teOpccr5F1",FALSE,2,NA,2018-11-28 17:04:38,TRUE,NA,"1067826614074048515",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MediaReactiona1",0,FALSE,FALSE,NA,NA
"@IAMJHUD #TheVoice Can’t wait for next weeks show",FALSE,0,"IAMJHUD",2018-11-28 17:03:58,FALSE,NA,"1067826444162732033","33990291","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sakins56",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 17:03:23,FALSE,NA,"1067826297538252800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e_alanzi10",336,TRUE,FALSE,NA,NA
"@kelly_clarkson #TheVoice Loved the show ready for next week",FALSE,0,"kelly_clarkson",2018-11-28 17:03:23,FALSE,NA,"1067826296791736320","23690344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sakins56",0,FALSE,FALSE,NA,NA
"@IAMJHUD #TheVoice",FALSE,0,"IAMJHUD",2018-11-28 17:02:33,FALSE,NA,"1067826086979952642","33990291","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tamara41276331",0,FALSE,FALSE,NA,NA
"Oh look who’s all legit now?!?! #SLLPB #thevoice #soproudofyou https://t.co/EeNuXrK8Nu",FALSE,0,NA,2018-11-28 17:02:22,FALSE,NA,"1067826041249558528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kelltender",0,FALSE,FALSE,NA,NA
"TEAM BLAKE ALL THE WAY KIRK JAY IS AWESOME@blakeshelton #TheVoice",FALSE,0,NA,2018-11-28 17:01:43,FALSE,NA,"1067825878657314817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashley15758704",0,FALSE,FALSE,NA,NA
"@adamlevine #TheVoice, dont let others persuade you from doing the Superbowl. Change starts in ones self. You cant… https://t.co/PQYjA2sJ1o",FALSE,0,"adamlevine",2018-11-28 17:01:00,TRUE,NA,"1067825700474941441","58528137","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DHawbaker",0,FALSE,FALSE,NA,NA
"Tuesday Ratings Nov 27th: #TheConners 7.30 mil/1.4 demo #TheKidsAreAlright 4.67 mil/0.9 demo #Blackish 3.53 mil/0.9… https://t.co/lkKDT5vyy9",FALSE,2,NA,2018-11-28 16:59:17,TRUE,NA,"1067825266993577984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MediaReactiona1",0,FALSE,FALSE,NA,NA
"The latest The MIXX Times! https://t.co/TVkKyi8S0u Thanks to @AlanTudyk @MikeTrashTTRS @WombatAssassin #thevoice #bms",FALSE,0,NA,2018-11-28 16:58:23,FALSE,NA,"1067825040358547456",NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","TheMIXXRadio",0,FALSE,FALSE,NA,NA
"#brunomars #wheniwasyourman #coachingvocal by #alaindamien #elitemusic #elitemusicrecords #elitemusicawards #music… https://t.co/eBxaaTpPuD",FALSE,0,NA,2018-11-28 16:58:11,TRUE,NA,"1067824990018523139",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","alaindamien",0,FALSE,FALSE,NA,NA
"@IAMJHUD #TheVoice my 5 year old said when she makes the voice, she wants to be on your team. She loves you. Thanks… https://t.co/TIBiCt2rum",FALSE,0,"IAMJHUD",2018-11-28 16:56:58,TRUE,NA,"1067824685675614209","33990291","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","signedqueent",0,FALSE,FALSE,NA,NA
"RT @Z100NewYork: #Z100JingleBall artist @Camila_Cabello shouts out #TheVoice contestant for covering #Consequences 💘 https://t.co/qEpPRVp6NC",FALSE,0,NA,2018-11-28 16:55:53,FALSE,NA,"1067824410516758528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillaAlves97",6,TRUE,FALSE,NA,NA
"Sarah Grace should do the Janis Joplin version of Take a Piece of My Heart @kelly_clarkson #TheVoice",FALSE,0,NA,2018-11-28 16:54:50,FALSE,NA,"1067824145990369281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeterGunn260",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 16:54:30,FALSE,NA,"1067824063899463680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diamonraine",336,TRUE,FALSE,NA,NA
"RT @RollingStone: See Jennifer Hudson and her #TheVoice team sing Bette Midler’s ""The Rose"" https://t.co/7fBPstLKvY https://t.co/w3eHO5XjG1",FALSE,0,NA,2018-11-28 16:52:45,FALSE,NA,"1067823623782653952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jilllovecatmiwu",6,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 16:51:22,FALSE,NA,"1067823273398943744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brookland44",336,TRUE,FALSE,NA,NA
